AY997042.1	k__Eukaryota;p__Chytridiomycota;c__Opisthokonta;o__Neocallimastigales;f__Neocallimastigaceae;g__Cyllamyces;s__Cyllamyces_aberensis
JN649340.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Panaceae;g__Cymatoderma;s__Cymatoderma_elegans
KU846052.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Stachybotryaceae;g__Cymostachys;s__Cymostachys_coffeicola
MZ856387.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Saccharomycetales;f__Saccharomycetaceae;g__Cyniclomyces;s__Cyniclomyces_guttulatus
EF551165.1	k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Caliciales;f__Caliciaceae;g__Cyphelium;s__Cyphelium_lucidum
AY452496.1	k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Caliciales;f__Caliciaceae;g__Cyphelium;s__Cyphelium_notarisii
JX000104.1	k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Caliciales;f__Caliciaceae;g__Cyphelium;s__Cyphelium_tigillare
OM837174.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Cyphellaceae;g__Cyphella;s__Cyphella_digitalis
KC455238.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_eucalypti
KC455239.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_fusarioides
KX228255.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_gamsii
KC455240.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_guyanensis
EU035416.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_laciniata
MN900595.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_ludoviensis
KP010370.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_musae
KC455248.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_olivacea
KC455249.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_oxyspora
JQ766466.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_pauciseptata
KP010371.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_phyllostachydis
FN908214.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_pluriseptata
EU514699.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_reptans
KF928459.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_sessilis
GU225946.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_suttonii
GU225947.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_aestiva
AY571036.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Cyphellopsidaceae;g__Cyphellopsis;s__Cyphellopsis_anomala
KU587700.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cyphobasidiales;f__Cyphobasidiaceae;g__Cyphobasidium;s__Cyphobasidium_hypogymniicola
AF079692.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Agaricaceae;g__unidentified;s__Cyphomyrmex_rimosus_symbiont_G6
OL518952.2	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Physalacriaceae;g__Cyptotrama;s__Cyptotrama_asprata
MK607522.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Physalacriaceae;g__Cyptotrama;s__Cyptotrama_chrysopepla
KM588683.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Physalacriaceae;g__Cyptotrama;s__Cyptotrama_fagiphila
KM588685.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Physalacriaceae;g__Cyptotrama;s__Cyptotrama_songolara
EU118622.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Cystostereaceae;g__Crustomyces;s__Crustomyces_laminiferus
MK269254.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Postiaceae;g__Cystidiopostia;s__Cystidiopostia_hibernica
KX900903.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Postiaceae;g__Cystidiopostia;s__Cystidiopostia_inocybe
MK573876.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Agaricaceae;g__Cystoagaricus;s__Cystoagaricus_sylvestris
KJ707159.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricostilbales;f__Chionosphaeraceae;g__Cystobasidiopsis;s__Cystobasidiopsis_lactophilus
GQ180106.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricostilbales;f__Chionosphaeraceae;g__Cystobasidiopsis;s__Cystobasidiopsis_nirenbergiae
KC455920.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_alpinum
KY103122.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_benthicum
KY103128.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_calyptogenae
LM644067.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_fimetarium
KY103134.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_laryngis
LK022815.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_lysinophilum
KY103140.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_minutum
AB702968.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_oligophagum
KJ707118.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_pallidum
KJ707136.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_pinicola
KY103148.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_psychroaquaticum
MK050389.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_raffinophilum
LM644066.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_ritchiei
MN148706.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_slooffiae
MK050390.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_terricola
GU067659.1	k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Mycosphaerellales;f__Cystocoleaceae;g__Cystocoleus;s__Cystocoleus_ebeneus
MW258859.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Squamanitaceae;g__Cystoderma;s__Cystoderma_amianthinum
KF727404.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Squamanitaceae;g__Cystoderma;s__Cystoderma_clastotrichum
MW242933.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Squamanitaceae;g__Cystoderma;s__Cystoderma_granosum
KP311456.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Squamanitaceae;g__Cystoderma;s__Cystoderma_muscicola
KM409624.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_alribaticum
KF036597.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_bisporidii
AF139627.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_capitatum
KF036598.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_ferigula
AF444400.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_infirmominiatum
KM409626.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_intermedium
EF613495.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_lacus-mascardii
KJ707070.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans
AY176459.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Agaricaceae;g__Cystolepiota;s__Cystolepiota_hetieri
AF391036.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Agaricaceae;g__Cystolepiota;s__Cystolepiota_pulverulenta
JF907981.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Agaricaceae;g__Cystolepiota;s__Cystolepiota_rosea
MK573889.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Agaricaceae;g__Cystolepiota;s__Cystolepiota_seminuda
MH510035.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Cystostereaceae;g__Cystostereum;s__Cystostereum_murrayi
AF011289.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Cystotheca;s__Cystotheca_lanestris
JN807326.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Cystotheca;s__Cystotheca_tjibodensis
AB000932.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Cystotheca;s__Cystotheca_wrightii
GU590881.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Corticiales;f__Vuilleminiaceae;g__Cytidia;s__Cytidia_salicina
AY347353.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_abyssinica
MH933618.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_ailanthicola
KF225611.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_atrocirrhata
MK656244.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_austromontana
MH933619.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_beilinensis
KR045621.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_berberidis
KY051786.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_brevispora
MH933621.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_bungeanae
MH933624.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_celtidicola
MF190124.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_centrivillosa
KY051988.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_ceratosperma
MK673054.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_cinnamomea
MK673075.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_cotoneastricola
KM034869.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_davidianae
MN994374.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_diatrypelloidea
MK912137.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_diopuiensis
KY051801.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_disciformis
MW418404.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_discostoma
KY051939.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_friesii
KR045628.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_gigalocus
KF765672.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_gigaspora
MT177935.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_globosa
MT360043.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_haidianensis
MH933632.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_juniperina
MK432616.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_kuanchengensis
OM818441.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_leucostoma
MG975778.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_lumnitzericola
MK673066.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_mali-spectabilis
KY051818.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_myrtagena
KY051823.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_nitschkei
MK673060.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_ochracea
MK514094.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_olivarum
MW959340.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_parapistaciae
KY051842.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_personata
MT177932.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_phialidica
MK912135.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_pingbianensis
MG971803.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_pistaciae
MG971868.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_plurivora
MH933649.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_populinopsis
MG873484.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_predappioensis
KP281259.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_pruinopsis
EF447381.2	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_pruinosa
MG742350.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_prunicola
MK912130.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_pubescentis
MK041915.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_rhizophorae
EF447388.2	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_sacchari
KR045651.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_sibiraeae
MK673052.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_sorbina
MG707859.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_spiraeae
MG975777.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_thailandica
MK673078.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_tibetensis
KU900333.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_unilocularis
KY051832.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_valsoidea
AY347366.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_variostromatica
KX256256.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_vinacea
KX256239.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_viticola
MK432622.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_xinglongensis
MK673065.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_xinjiangensis
MG975775.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Valsaceae;g__Cytospora;s__Cytospora_xylocarpi
EU107256.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Cyttariales;f__Cyttariaceae;g__Cyttaria;s__Cyttaria_hookeri
MN622717.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_capitatus
OL587809.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_chrysospermus
LC222844.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_corticioides
LC131419.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_cylindricus
LC131422.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_cyrtosporus
MK050629.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_dictyosporus
MN595633.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_estonicus
AB712455.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_flabelliformis
MH230100.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_invisibilis
MN595658.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacryonaema;s__Dacryonaema_macnabbii
LC131428.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_novae-zelandiae
LC131429.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_pachysporus
LC386890.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_pezizoides
AB712461.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_pinacearum
AB712449.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_puniceus
AB712463.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_san-augustinii
AB712445.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_sobrius
MH856305.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_stillatus
AB712465.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_subalpinus
LC131435.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_subantarcticensis
MH048964.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Dacryobolaceae;g__Dacryobolus;s__Dacryobolus_angiospermarum
KM609017.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Dacryobolaceae;g__Dacryobolus;s__Dacryobolus_gracilis
KJ140706.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Dacryobolaceae;g__Dacryobolus;s__Dacryobolus_karstenii
KC344410.2	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Dacryobolaceae;g__Dacryobolus;s__Dacryobolus_montanus
KP814320.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Dacryobolaceae;g__Dacryobolus;s__Dacryobolus_sudans
AB712471.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacryopinax;s__Dacryopinax_elegans
MN733713.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacryopinax;s__Dacryopinax_lowyi
MN733715.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacryopinax;s__Dacryopinax_martinii
MW554040.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacryopinax;s__Dacryopinax_spathularia
AB712474.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacryopinax;s__Dacryopinax_sphenocarpa
KY173400.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylaria;s__Dactylaria_acaciae
KM246212.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylaria;s__Dactylaria_fragilis
KM009164.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Magnaporthales;f__Pyriculariaceae;g__Pseudopyricularia;s__Pseudopyricularia_higginsii
DQ494353.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_arnaudii
MF948402.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_atractoides
KT932064.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_clavata
U51964.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_copepodii
KT215286.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_cylindrospora
U51956.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_formosana
