#OTU ID,Domain,Phylum,Class,Order,Family,Genus,Species
MG865558.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_pachypleura
MG865518.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_ipomoeae
MN973459.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_sambucella
HQ643515.2,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_cryptoirregulare
MG865485.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_elongata
HQ643973.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_zingiberis
MG865534.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_megakarya
JQ031190.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_stigmaticola
MW599273.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_eranthidis
MG865568.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_plurivora
EU520073.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Monilia;s__Monilia_fructigena
KX982704.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Monilinia;s__Monilinia_polystroma
LT158431.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_luteovirescens
MH730802.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_arborescens
AF141170.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Dermateaceae;g__Pezicula;s__Pezicula_aurantiaca
MG865589.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_stricta
MH856859.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Lambertella;s__Lambertella_tubulosa
MH730810.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_pulveracea
HQ643373.2,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Phytopythium;s__Phytopythium_carbonicum
MT074263.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_theobromicola
HQ643427.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_aff._perplexum
MK212930.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_bulbocapni
MH856898.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Dermateaceae;g__Pezicula;s__Pezicula_cinnamomea
KP278161.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__unidentified;g__Leptodophora;s__Leptodophora_orchidicola
HQ643540.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_folliculosum
MT210487.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_kelmanii
KX037028.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Leptosphaeriaceae;g__Plenodomus;s__Plenodomus_biglobosus
MG865475.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_citricola
MH753702.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_diobovata
MH461124.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Tzeananiaceae;g__Tzeanania;s__Tzeanania_taiwanensis
KC529657.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_pluvialis
HQ643750.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_plurisporium
MG865578.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_quercina
HE792942.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_yamadae
AY211019.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_manshurica
DQ825985.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_serrae
KX247599.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_alticola
Z99694.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Myriosclerotinia;s__Myriosclerotinia_caricis-ampullaceae
HQ643699.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_monospermum
KT389549.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Xenodidymella;s__Xenodidymella_asphodeli
KP330867.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_boni-henrici
MW489556.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Elliottinia;s__Elliottinia_kerneri
MZ531891.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides
HQ643772.2,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_segnitium
HQ643391.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Phytopythium;s__Phytopythium_montanum
MG865594.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_trifolii
EU040211.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_thalictrigena
HG931724.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_globuliferum
MG865565.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_pini
MG865516.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_inundata
FJ426989.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Calophoma;s__Calophoma_clematidina
MT730659.1,k__Eukaryota;p__Chytridiomycota;c__Opisthokonta;o__Cladochytriales;f__Nowakowskiellaceae;g__Nowakowskiella;s__Nowakowskiella_elegans
AY015439.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_ruberrimus
JF812154.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_malina
MG865590.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_syringae
KX982694.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Monilinia;s__Monilinia_baccarum
KF545324.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Ciboria;s__Ciboria_cistophila
LT990647.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Dichotomophthora;s__Dichotomophthora_lutea
MG783373.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_amaranthi
MF472945.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_coloradense
GU189413.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Hyaloperonospora;s__Hyaloperonospora_norvegica
MT730833.1,k__Eukaryota;p__Chytridiomycota;c__Opisthokonta;o__Chytridiales;f__Chytriomycetaceae;g__Rhizoclosmatium;s__Rhizoclosmatium_pessaminum
MG865473.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_cinnamomi
MG865471.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_chlamydospora
LT158432.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_bolaris
HQ643854.2,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_takayamanum
MH730817.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_chrysosplenii
MK442607.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Thyridariaceae;g__Pararoussoella;s__Pararoussoella_juglandicola
MG865585.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_sansomeana
MG865567.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_pisi
AY762619.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__Hyaloscypha_variabilis
FJ357317.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_bornmuelleri
MT734672.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_lathyrina
MF784742.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_stellariae-aquaticae
MK496521.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_richardiae
MH864164.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Leptosphaeriaceae;g__Plenodomus;s__Plenodomus_agnitus
MG865492.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_foliorum
MK785197.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_citrulli
HQ643740.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_periilum
MG865539.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_mengei
JQ754042.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_oryzae
FJ427042.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Cumuliphoma;s__Cumuliphoma_omnivirens
LT158463.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Sclerencoelia;s__Sclerencoelia_pruinosa
EU240038.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_taxon_Oaksoil
MN263048.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_elatina
MK751727.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Dothidotthiaceae;g__Dothidotthia;s__Dothidotthia_robiniae
HG779023.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_trifolii
KY568986.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_poaceicola
FM180035.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Ascochyta;s__Ascochyta_fabae
MG865483.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_cryptogea
MH866022.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum
JX499031.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_brassicicola
AF444666.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_japonica
AB035046.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_flavescens
FJ200221.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani
MT588812.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_belbahrii
FJ430779.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__unidentified;g__Acidea;s__Acidea_extrema
AF178401.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_yamamotoi
AB208109.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Ophiocordycipitaceae;g__Polycephalomyces;s__Polycephalomyces_tomentosus
MG783385.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_cactorum
KC584229.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_penicillata
KR909390.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_nisikadoi
JN383493.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_phragmospora
LC061594.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Latoruaceae;g__Pseudoasteromassaria;s__Pseudoasteromassaria_fagi
MN450332.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_glechomae
MK256970.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_xylarioides
AF250820.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Leptosphaeriaceae;g__Neophaeosphaeria;s__Neophaeosphaeria_filamentosa
MW016403.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_bambusarum
MW709918.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Bulleraceae;g__Bullera;s__Bullera_alba
AB915387.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_siamensis
MK314552.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Phacidiales;f__unidentified;g__Capturomyces;s__Capturomyces_funiculosus
U34556.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sacchari
MK540000.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_pseudoerythrospila
KR909391.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_brevicatenulatum
KC584243.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_botrytis
KC584201.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_japonica
KC584230.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_embellisia
U34582.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_beomiforme
MH730808.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_illyrica
KC584213.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_radicina
KR859223.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Dermateaceae;g__Pezicula;s__Pezicula_neosporulosa
KJ570693.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Thyronectria;s__Thyronectria_coryli
JN383482.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_cetera
OL989249.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_pseudoanthophilum
OM959577.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_verticillioides
MH887516.1,k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Peltigerales;f__Nephromataceae;g__Nephroma;s__Nephroma_helveticum
AF444399.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_pseudoalba
MN450331.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_salviae-officinalis
MG865584.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_rubi
HQ643754.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Elongisporangium;s__Elongisporangium_prolatum
MK804678.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Shiraiaceae;g__Rubroshiraia;s__Rubroshiraia_bambusae
MH859193.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_robusta
MG865573.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_pseudolactucae
AJ301940.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_pisi
MF795782.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Cucurbitariaceae;g__Neocucurbitaria;s__Neocucurbitaria_rhamnioides
JX910369.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_terrestris
MT090015.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_nematophilum
LR583793.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_neocosmosporiellum
MW173048.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__[Neocosmospora]_citricola
FN428919.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_nemorosus
DQ830986.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_anemochoreius
MW045555.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_omanensis
KP330785.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_atriplicis-hastatae
MT185538.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta;s__Neopyrenochaeta_annellidica
KP203864.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_leoncinii
HQ643670.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_jasmonium
KC584185.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_brassicae
MH857438.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Calophoma;s__Calophoma_vincetoxici
HM245331.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria_macrodidyma
GU237850.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_trachelii
MG602692.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_agathidicida
OM337559.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Decorospora;s__Decorospora_gaudefroyi
LC370337.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_plantarum
MN823591.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Vandijckomycella;s__Vandijckomycella_snoekiae
KC584209.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_panax
MG865500.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_glovera
U34580.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_concolor
MH414899.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_eragrosticola
DQ885897.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymosphaeriaceae;g__Paracamarosporium;s__Paracamarosporium_hawaiiense
MK496515.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_andina
MF795772.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Cucurbitariaceae;g__Neocucurbitaria;s__Neocucurbitaria_cisticola
EU167595.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Exutisphaerella;s__Exutisphaerella_laricina
MG865481.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_crassamura
AF229457.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_cheiranthi
HQ643767.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_rostratum
MK511908.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_longinqua
KF545335.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Lambertella;s__Lambertella_himalayensis
LR583730.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_lichenicola
MN973577.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Calophoma;s__Calophoma_parvula
EU040234.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__unidentified;g__Ochrocladosporium;s__Ochrocladosporium_frigidarii
HQ902155.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Rhytismatales;f__Rhytismataceae;g__Lirula;s__Lirula_exigua
KR909429.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_coeruleum
JX089580.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_miyakei
KF928459.1,k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_sessilis
HQ643752.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_polymastum
JF735308.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Neonectria;s__Neonectria_major
EU167604.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_rousseliana
